season,week,celebrity_name,judge_total,judge_rank,fan_rank,fan_vote_share,fan_votes_absolute,total_votes_assumed,scheme,eliminated_end_of_week,judge_percent
17,6,Brant Daugherty,10.333333333333334,,,0.13419959895965008,1341995.9895965008,10000000,percent,0,0.13419959895965008
17,6,Elizabeth Berkley Lauren,10.6666,,,0.13852775247706486,1385277.5247706487,10000000,percent,0,0.13852775247706486
17,6,Leah Remini,9.3333,,,0.12121210809388083,1212121.0809388084,10000000,percent,0,0.12121210809388083
17,6,Corbin Bleu,8.999966666666666,,,0.11688308877260178,1168830.8877260177,10000000,percent,0,0.11688308877260178
17,6,Amber Riley,10.666633333333332,,,0.13852818537899694,1385281.8537899693,10000000,percent,0,0.13852818537899694
17,6,Bill Engvall,7.9999666666666664,,,0.1038960308087647,1038960.308087647,10000000,percent,0,0.1038960308087647
17,6,"Nicole ""Snooki"" Polizzi",10.0,,,0.12987057963837104,1298705.7963837103,10000000,percent,0,0.12987057963837104
17,6,Jack Osbourne,8.999933333333333,,,0.11688265587066966,1168826.5587066966,10000000,percent,0,0.11688265587066966
17,7,Brant Daugherty,9.5,,,0.14124475975491776,1412447.5975491777,10000000,percent,0,0.12866817155756205
17,7,Elizabeth Berkley Lauren,9.0,,,0.14124475975491776,1412447.5975491777,10000000,percent,0,0.1218961625282167
17,7,Leah Remini,8.833333333333334,,,0.14350209609803288,1435020.9609803287,10000000,percent,0,0.11963882618510158
17,7,Corbin Bleu,9.833333333333334,,,0.14124475975491776,1412447.5975491777,10000000,percent,0,0.13318284424379231
17,7,Amber Riley,9.833333333333334,,,0.14124475975491776,1412447.5975491777,10000000,percent,0,0.13318284424379231
17,7,Bill Engvall,8.333333333333334,,,0.15027410512737827,1502741.0512737827,10000000,percent,0,0.11286681715575621
17,7,"Nicole ""Snooki"" Polizzi",9.0,,,0.0,0.0,10000000,percent,1,0.1218961625282167
17,7,Jack Osbourne,9.5,,,0.14124475975491776,1412447.5975491777,10000000,percent,0,0.12866817155756205
17,8,Brant Daugherty,9.0,,,0.0,0.0,10000000,percent,1,0.140625
17,8,Elizabeth Berkley Lauren,8.333333333333334,,,0.17274305555555555,1727430.5555555555,10000000,percent,0,0.13020833333333334
17,8,Leah Remini,9.333333333333334,,,0.1623263888888889,1623263.888888889,10000000,percent,0,0.14583333333333334
17,8,Corbin Bleu,10.0,,,0.1623263888888889,1623263.888888889,10000000,percent,0,0.15625
17,8,Amber Riley,9.333333333333334,,,0.1623263888888889,1623263.888888889,10000000,percent,0,0.14583333333333334
17,8,Bill Engvall,8.0,,,0.1779513888888889,1779513.888888889,10000000,percent,0,0.125
17,8,Jack Osbourne,10.0,,,0.1623263888888889,1623263.888888889,10000000,percent,0,0.15625
17,9,Elizabeth Berkley Lauren,9.333333333333334,,,0.0,0.0,10000000,percent,1,0.17777777777777778
17,9,Leah Remini,9.0,,,0.19174603174603175,1917460.3174603174,10000000,percent,0,0.17142857142857143
17,9,Corbin Bleu,9.666666666666666,,,0.1853968253968254,1853968.253968254,10000000,percent,0,0.1841269841269841
17,9,Amber Riley,8.5,,,0.20126984126984127,2012698.4126984125,10000000,percent,0,0.1619047619047619
17,9,Bill Engvall,7.0,,,0.22984126984126985,2298412.6984126987,10000000,percent,0,0.13333333333333333
17,9,Jack Osbourne,9.0,,,0.19174603174603175,1917460.3174603174,10000000,percent,0,0.17142857142857143
17,10,Leah Remini,8.125,,,0.0,0.0,10000000,percent,1,0.18571428571428572
17,10,Corbin Bleu,9.375,,,0.24642857142857144,2464285.7142857146,10000000,percent,0,0.21428571428571427
17,10,Amber Riley,9.875,,,0.24642857142857144,2464285.7142857146,10000000,percent,0,0.2257142857142857
17,10,Bill Engvall,7.5,,,0.26071428571428573,2607142.8571428573,10000000,percent,0,0.17142857142857143
17,10,Jack Osbourne,8.875,,,0.24642857142857144,2464285.7142857146,10000000,percent,0,0.20285714285714285
17,11,Corbin Bleu,9.8888,,,0.25909655421775135,2590965.5421775137,10000000,percent,0,0.25909655421775135
17,11,Amber Riley,10.4444,,,0.27365383574062396,2736538.3574062395,10000000,percent,0,0.27365383574062396
17,11,Bill Engvall,8.499966666666666,,,0.22270771724567986,2227077.1724567986,10000000,percent,0,0.22270771724567986
17,11,Jack Osbourne,9.3333,,,0.2445418927959448,2445418.9279594477,10000000,percent,0,0.2445418927959448
18,1,Billy Dee Williams,5.0,,,0.05725190839694657,572519.0839694657,10000000,percent,0,0.05725190839694657
18,1,Danica McKellar,8.0,,,0.0916030534351145,916030.534351145,10000000,percent,0,0.0916030534351145
18,1,James Maslow,7.0,,,0.0801526717557252,801526.717557252,10000000,percent,0,0.0801526717557252
18,1,Candace Cameron Bure,8.333333333333334,,,0.09541984732824428,954198.4732824428,10000000,percent,0,0.09541984732824428
18,1,Sean Avery,6.666666666666667,,,0.07633587786259542,763358.7786259542,10000000,percent,0,0.07633587786259542
18,1,Diana Nyad,6.0,,,0.06870229007633588,687022.9007633588,10000000,percent,0,0.06870229007633588
18,1,Charlie White,9.0,,,0.10305343511450382,1030534.3511450383,10000000,percent,0,0.10305343511450382
18,1,Amy Purdy,8.0,,,0.0916030534351145,916030.534351145,10000000,percent,0,0.0916030534351145
18,1,Meryl Davis,8.0,,,0.0916030534351145,916030.534351145,10000000,percent,0,0.0916030534351145
18,1,Drew Carey,7.0,,,0.0801526717557252,801526.717557252,10000000,percent,0,0.0801526717557252
18,1,Cody Simpson,7.333333333333333,,,0.08396946564885496,839694.6564885497,10000000,percent,0,0.08396946564885496
18,1,NeNe Leakes,7.0,,,0.0801526717557252,801526.717557252,10000000,percent,0,0.0801526717557252
18,3,Danica McKellar,9.0,,,0.1157556270096463,1157556.270096463,10000000,percent,0,0.1157556270096463
18,3,James Maslow,9.0,,,0.1157556270096463,1157556.270096463,10000000,percent,0,0.1157556270096463
18,3,Candace Cameron Bure,8.0,,,0.10289389067524116,1028938.9067524115,10000000,percent,0,0.10289389067524116
18,3,Charlie White,9.0,,,0.1157556270096463,1157556.270096463,10000000,percent,0,0.1157556270096463
18,3,Amy Purdy,9.0,,,0.1157556270096463,1157556.270096463,10000000,percent,0,0.1157556270096463
18,3,Meryl Davis,9.75,,,0.12540192926045016,1254019.2926045016,10000000,percent,0,0.12540192926045016
18,3,Drew Carey,7.5,,,0.09646302250803858,964630.2250803858,10000000,percent,0,0.09646302250803858
18,3,Cody Simpson,8.75,,,0.11254019292604502,1125401.9292604502,10000000,percent,0,0.11254019292604502
18,3,NeNe Leakes,7.75,,,0.09967845659163987,996784.5659163988,10000000,percent,0,0.09967845659163987
18,4,Danica McKellar,8.0,,,0.10774410774410774,1077441.0774410774,10000000,percent,0,0.10774410774410774
18,4,James Maslow,8.75,,,0.11784511784511785,1178451.1784511786,10000000,percent,0,0.11784511784511785
18,4,Candace Cameron Bure,7.0,,,0.09427609427609428,942760.9427609427,10000000,percent,0,0.09427609427609428
18,4,Charlie White,8.25,,,0.1111111111111111,1111111.111111111,10000000,percent,0,0.1111111111111111
18,4,Amy Purdy,8.5,,,0.11447811447811448,1144781.1447811448,10000000,percent,0,0.11447811447811448
18,4,Meryl Davis,9.75,,,0.13131313131313133,1313131.3131313133,10000000,percent,0,0.13131313131313133
18,4,Drew Carey,8.25,,,0.1111111111111111,1111111.111111111,10000000,percent,0,0.1111111111111111
18,4,Cody Simpson,7.75,,,0.10437710437710437,1043771.0437710438,10000000,percent,0,0.10437710437710437
18,4,NeNe Leakes,8.0,,,0.10774410774410774,1077441.0774410774,10000000,percent,0,0.10774410774410774
18,5,Danica McKellar,9.75,,,0.12267080745341614,1226708.0745341615,10000000,percent,0,0.12111801242236025
18,5,James Maslow,10.0,,,0.12267080745341614,1226708.0745341615,10000000,percent,0,0.12422360248447205
18,5,Candace Cameron Bure,8.75,,,0.12267080745341614,1226708.0745341615,10000000,percent,0,0.10869565217391304
18,5,Charlie White,9.25,,,0.12267080745341614,1226708.0745341615,10000000,percent,0,0.11490683229813664
18,5,Amy Purdy,9.25,,,0.12267080745341614,1226708.0745341615,10000000,percent,0,0.11490683229813664
18,5,Meryl Davis,9.0,,,0.12267080745341614,1226708.0745341615,10000000,percent,0,0.11180124223602485
18,5,Drew Carey,7.0,,,0.14130434782608697,1413043.4782608696,10000000,percent,0,0.08695652173913043
18,5,Cody Simpson,8.5,,,0.0,0.0,10000000,percent,1,0.10559006211180125
18,5,NeNe Leakes,9.0,,,0.12267080745341614,1226708.0745341615,10000000,percent,0,0.11180124223602485
18,6,Danica McKellar,9.0,,,0.14285714285714285,1428571.4285714284,10000000,percent,0,0.1276595744680851
18,6,James Maslow,8.75,,,0.14285714285714285,1428571.4285714284,10000000,percent,0,0.12411347517730496
18,6,Candace Cameron Bure,8.0,,,0.14285714285714285,1428571.4285714284,10000000,percent,0,0.11347517730496454
18,6,Charlie White,9.0,,,0.14285714285714285,1428571.4285714284,10000000,percent,0,0.1276595744680851
18,6,Amy Purdy,9.5,,,0.14285714285714285,1428571.4285714284,10000000,percent,0,0.1347517730496454
18,6,Meryl Davis,10.0,,,0.14285714285714285,1428571.4285714284,10000000,percent,0,0.14184397163120568
18,6,Drew Carey,8.0,,,0.0,0.0,10000000,percent,1,0.11347517730496454
18,6,NeNe Leakes,8.25,,,0.14285714285714285,1428571.4285714284,10000000,percent,0,0.11702127659574468
18,7,Danica McKellar,9.0,,,0.1655,1655000.0,10000000,percent,0,0.1422924901185771
18,7,James Maslow,8.75,,,0.1655,1655000.0,10000000,percent,0,0.1383399209486166
18,7,Candace Cameron Bure,9.25,,,0.1655,1655000.0,10000000,percent,0,0.14624505928853754
18,7,Charlie White,8.875,,,0.1655,1655000.0,10000000,percent,0,0.14031620553359683
18,7,Amy Purdy,9.375,,,0.1655,1655000.0,10000000,percent,0,0.1482213438735178
18,7,Meryl Davis,9.75,,,0.1655,1655000.0,10000000,percent,0,0.1541501976284585
18,7,NeNe Leakes,8.25,,,0.007,70000.0,10000000,percent,1,0.13043478260869565
18,8,Danica McKellar,9.5,,,0.0,0.0,10000000,percent,1,0.168141592920354
18,8,James Maslow,9.0,,,0.20353982300884957,2035398.2300884956,10000000,percent,0,0.1592920353982301
18,8,Candace Cameron Bure,9.0,,,0.20353982300884957,2035398.2300884956,10000000,percent,0,0.1592920353982301
18,8,Charlie White,10.0,,,0.19469026548672566,1946902.6548672565,10000000,percent,0,0.17699115044247787
18,8,Amy Purdy,10.0,,,0.19469026548672566,1946902.6548672565,10000000,percent,0,0.17699115044247787
18,8,Meryl Davis,9.0,,,0.20353982300884957,2035398.2300884956,10000000,percent,0,0.1592920353982301
18,9,James Maslow,9.5,,,0.24738219895287958,2473821.9895287957,10000000,percent,0,0.19895287958115182
18,9,Candace Cameron Bure,9.0,,,0.25785340314136124,2578534.0314136124,10000000,percent,0,0.18848167539267016
18,9,Charlie White,9.5,,,0.0,0.0,10000000,percent,1,0.19895287958115182
18,9,Amy Purdy,9.75,,,0.24738219895287958,2473821.9895287957,10000000,percent,0,0.20418848167539266
18,9,Meryl Davis,10.0,,,0.24738219895287958,2473821.9895287957,10000000,percent,0,0.2094240837696335
18,10,James Maslow,9.666666666666666,,,0.2529075649013137,2529075.649013137,10000000,percent,0,0.2529075649013137
18,10,Candace Cameron Bure,8.6666,,,0.22674296916969577,2267429.6916969577,10000000,percent,0,0.22674296916969577
18,10,Amy Purdy,9.888866666666667,,,0.2587209505138384,2587209.505138384,10000000,percent,0,0.2587209505138384
18,10,Meryl Davis,10.0,,,0.26162851541515214,2616285.1541515216,10000000,percent,0,0.26162851541515214
19,1,Antonio Sabato Jr.,6.25,,,0.08288530465949821,828853.0465949822,10000000,percent,0,0.06720430107526881
19,1,Jonathan Bennett,7.5,,,0.08288530465949821,828853.0465949822,10000000,percent,0,0.08064516129032258
19,1,Lea Thompson,8.0,,,0.08288530465949821,828853.0465949822,10000000,percent,0,0.08602150537634409
19,1,Janel Parrish,7.25,,,0.08288530465949821,828853.0465949822,10000000,percent,0,0.07795698924731183
19,1,Alfonso Ribeiro,9.0,,,0.08288530465949821,828853.0465949822,10000000,percent,0,0.0967741935483871
19,1,Lolo Jones,5.5,,,0.0,0.0,10000000,percent,1,0.05913978494623656
19,1,Randy Couture,7.75,,,0.08288530465949821,828853.0465949822,10000000,percent,0,0.08333333333333333
19,1,Tommy Chong,6.75,,,0.08288530465949821,828853.0465949822,10000000,percent,0,0.07258064516129033
19,1,Betsey Johnson,5.0,,,0.08826164874551973,882616.4874551973,10000000,percent,0,0.053763440860215055
19,1,Michael Waltrip,6.25,,,0.08288530465949821,828853.0465949822,10000000,percent,0,0.06720430107526881
19,1,Tavis Smiley,7.25,,,0.08288530465949821,828853.0465949822,10000000,percent,0,0.07795698924731183
19,1,Bethany Mota,8.0,,,0.08288530465949821,828853.0465949822,10000000,percent,0,0.08602150537634409
19,1,Sadie Robertson,8.5,,,0.08288530465949821,828853.0465949822,10000000,percent,0,0.0913978494623656
19,2,Antonio Sabato Jr.,7.75,,,0.08990457056755399,899045.7056755399,10000000,percent,0,0.0856353591160221
19,2,Jonathan Bennett,7.5,,,0.08990457056755399,899045.7056755399,10000000,percent,0,0.08287292817679558
19,2,Lea Thompson,8.75,,,0.08990457056755399,899045.7056755399,10000000,percent,0,0.09668508287292818
19,2,Janel Parrish,8.5,,,0.08990457056755399,899045.7056755399,10000000,percent,0,0.09392265193370165
19,2,Alfonso Ribeiro,8.0,,,0.08990457056755399,899045.7056755399,10000000,percent,0,0.08839779005524862
19,2,Randy Couture,7.0,,,0.08990457056755399,899045.7056755399,10000000,percent,0,0.07734806629834254
19,2,Tommy Chong,7.0,,,0.08990457056755399,899045.7056755399,10000000,percent,0,0.07734806629834254
19,2,Betsey Johnson,7.0,,,0.08990457056755399,899045.7056755399,10000000,percent,0,0.07734806629834254
19,2,Michael Waltrip,6.0,,,0.10095429432446007,1009542.9432446007,10000000,percent,0,0.06629834254143646
19,2,Tavis Smiley,7.0,,,0.0,0.0,10000000,percent,1,0.07734806629834254
19,2,Bethany Mota,8.25,,,0.08990457056755399,899045.7056755399,10000000,percent,0,0.09116022099447514
19,2,Sadie Robertson,7.75,,,0.08990457056755399,899045.7056755399,10000000,percent,0,0.0856353591160221
19,3,Antonio Sabato Jr.,7.25,,,0.0995,995000.0,10000000,percent,0,0.0821529745042493
19,3,Jonathan Bennett,8.0,,,0.0995,995000.0,10000000,percent,0,0.0906515580736544
19,3,Lea Thompson,7.75,,,0.0995,995000.0,10000000,percent,0,0.08781869688385269
19,3,Janel Parrish,10.0,,,0.0995,995000.0,10000000,percent,0,0.11331444759206799
19,3,Alfonso Ribeiro,8.0,,,0.0995,995000.0,10000000,percent,0,0.0906515580736544
19,3,Randy Couture,6.5,,,0.005,50000.0,10000000,percent,1,0.07365439093484419
19,3,Tommy Chong,8.5,,,0.0995,995000.0,10000000,percent,0,0.09631728045325778
19,3,Betsey Johnson,7.25,,,0.0995,995000.0,10000000,percent,0,0.0821529745042493
19,3,Michael Waltrip,7.0,,,0.0995,995000.0,10000000,percent,0,0.07932011331444759
19,3,Bethany Mota,10.0,,,0.0995,995000.0,10000000,percent,0,0.11331444759206799
19,3,Sadie Robertson,8.0,,,0.0995,995000.0,10000000,percent,0,0.0906515580736544
19,4,Antonio Sabato Jr.,7.25,,,0.1076388888888889,1076388.888888889,10000000,percent,0,0.090625
19,4,Jonathan Bennett,6.0,,,0.1232638888888889,1232638.888888889,10000000,percent,0,0.075
19,4,Lea Thompson,9.75,,,0.1076388888888889,1076388.888888889,10000000,percent,0,0.121875
19,4,Janel Parrish,9.0,,,0.1076388888888889,1076388.888888889,10000000,percent,0,0.1125
19,4,Alfonso Ribeiro,10.0,,,0.1076388888888889,1076388.888888889,10000000,percent,0,0.125
19,4,Tommy Chong,7.0,,,0.1107638888888889,1107638.888888889,10000000,percent,0,0.0875
19,4,Betsey Johnson,7.25,,,0.0,0.0,10000000,percent,1,0.090625
19,4,Michael Waltrip,6.25,,,0.12013888888888889,1201388.888888889,10000000,percent,0,0.078125
19,4,Bethany Mota,8.25,,,0.1076388888888889,1076388.888888889,10000000,percent,0,0.103125
19,4,Sadie Robertson,9.25,,,0.1076388888888889,1076388.888888889,10000000,percent,0,0.115625
19,5,Antonio Sabato Jr.,7.0,,,0.10606060606060606,1060606.0606060605,10000000,percent,0,0.10606060606060606
19,5,Jonathan Bennett,6.0,,,0.09090909090909091,909090.9090909091,10000000,percent,0,0.09090909090909091
19,5,Lea Thompson,8.5,,,0.12878787878787878,1287878.7878787878,10000000,percent,0,0.12878787878787878
19,5,Janel Parrish,8.25,,,0.125,1250000.0,10000000,percent,0,0.125
19,5,Alfonso Ribeiro,8.5,,,0.12878787878787878,1287878.7878787878,10000000,percent,0,0.12878787878787878
19,5,Tommy Chong,5.75,,,0.08712121212121213,871212.1212121212,10000000,percent,0,0.08712121212121213
19,5,Michael Waltrip,5.0,,,0.07575757575757576,757575.7575757576,10000000,percent,0,0.07575757575757576
19,5,Bethany Mota,8.0,,,0.12121212121212122,1212121.2121212122,10000000,percent,0,0.12121212121212122
19,5,Sadie Robertson,9.0,,,0.13636363636363635,1363636.3636363635,10000000,percent,0,0.13636363636363635
19,6,Antonio Sabato Jr.,7.0,,,0.13438566552901024,1343856.6552901024,10000000,percent,0,0.09556313993174062
19,6,Jonathan Bennett,8.0,,,0.0,0.0,10000000,percent,1,0.10921501706484642
19,6,Lea Thompson,8.0,,,0.12073378839590444,1207337.8839590445,10000000,percent,0,0.10921501706484642
19,6,Janel Parrish,8.25,,,0.12073378839590444,1207337.8839590445,10000000,percent,0,0.11262798634812286
19,6,Alfonso Ribeiro,9.75,,,0.12073378839590444,1207337.8839590445,10000000,percent,0,0.13310580204778158
19,6,Tommy Chong,7.0,,,0.13438566552901024,1343856.6552901024,10000000,percent,0,0.09556313993174062
19,6,Michael Waltrip,7.5,,,0.12755972696245735,1275597.2696245734,10000000,percent,0,0.10238907849829351
19,6,Bethany Mota,9.0,,,0.12073378839590444,1207337.8839590445,10000000,percent,0,0.12286689419795221
19,6,Sadie Robertson,8.75,,,0.12073378839590444,1207337.8839590445,10000000,percent,0,0.11945392491467577
19,7,Antonio Sabato Jr.,7.375,,,0.0,0.0,10000000,percent,1,0.11411992263056092
19,7,Lea Thompson,8.75,,,0.14202818458137606,1420281.8458137605,10000000,percent,0,0.13539651837524178
19,7,Janel Parrish,8.375,,,0.14202818458137606,1420281.8458137605,10000000,percent,0,0.12959381044487428
19,7,Alfonso Ribeiro,8.5,,,0.14202818458137606,1420281.8458137605,10000000,percent,0,0.13152804642166344
19,7,Tommy Chong,7.5,,,0.14202818458137606,1420281.8458137605,10000000,percent,0,0.11605415860735009
19,7,Michael Waltrip,7.0,,,0.14783089251174356,1478308.9251174356,10000000,percent,0,0.10831721470019343
19,7,Bethany Mota,9.375,,,0.14202818458137606,1420281.8458137605,10000000,percent,0,0.1450676982591876
19,7,Sadie Robertson,7.75,,,0.14202818458137606,1420281.8458137605,10000000,percent,0,0.11992263056092843
19,8,Lea Thompson,8.0,,,0.164,1640000.0,10000000,percent,0,0.12903225806451613
19,8,Janel Parrish,10.75,,,0.164,1640000.0,10000000,percent,0,0.17338709677419356
19,8,Alfonso Ribeiro,10.25,,,0.164,1640000.0,10000000,percent,0,0.16532258064516128
19,8,Tommy Chong,7.25,,,0.164,1640000.0,10000000,percent,0,0.11693548387096774
19,8,Michael Waltrip,6.25,,,0.016,160000.0,10000000,percent,1,0.10080645161290322
19,8,Bethany Mota,10.0,,,0.164,1640000.0,10000000,percent,0,0.16129032258064516
19,8,Sadie Robertson,9.5,,,0.164,1640000.0,10000000,percent,0,0.1532258064516129
19,9,Lea Thompson,8.75,,,0.0,0.0,10000000,percent,1,0.16355140186915887
19,9,Janel Parrish,9.625,,,0.1939252336448598,1939252.336448598,10000000,percent,0,0.17990654205607476
19,9,Alfonso Ribeiro,9.625,,,0.1939252336448598,1939252.336448598,10000000,percent,0,0.17990654205607476
19,9,Tommy Chong,7.125,,,0.22429906542056074,2242990.6542056073,10000000,percent,0,0.13317757009345793
19,9,Bethany Mota,9.25,,,0.1939252336448598,1939252.336448598,10000000,percent,0,0.17289719626168223
19,9,Sadie Robertson,9.125,,,0.1939252336448598,1939252.336448598,10000000,percent,0,0.1705607476635514
19,10,Janel Parrish,9.75,,,0.2417191780821918,2417191.780821918,10000000,percent,0,0.2136986301369863
19,10,Alfonso Ribeiro,9.375,,,0.2417191780821918,2417191.780821918,10000000,percent,0,0.2054794520547945
19,10,Tommy Chong,7.75,,,0.033,330000.0,10000000,percent,1,0.16986301369863013
19,10,Bethany Mota,9.5,,,0.2417191780821918,2417191.780821918,10000000,percent,0,0.20821917808219179
19,10,Sadie Robertson,9.25,,,0.24184246575342466,2418424.657534247,10000000,percent,0,0.20273972602739726
19,11,Janel Parrish,9.749950000000002,,,0.24946620355267282,2494662.0355267283,10000000,percent,0,0.24946620355267282
19,11,Alfonso Ribeiro,10.0,,,0.25586408499804897,2558640.84998049,10000000,percent,0,0.25586408499804897
19,11,Bethany Mota,9.5,,,0.24307088074814653,2430708.8074814654,10000000,percent,0,0.24307088074814653
19,11,Sadie Robertson,9.833300000000001,,,0.25159883070113154,2515988.3070113156,10000000,percent,0,0.25159883070113154
20,1,Suzanne Somers,6.25,,,0.07861635220125786,786163.5220125786,10000000,percent,0,0.07861635220125786
20,1,Willow Shields,6.25,,,0.07861635220125786,786163.5220125786,10000000,percent,0,0.07861635220125786
20,1,Riker Lynch,7.75,,,0.09748427672955975,974842.7672955976,10000000,percent,0,0.09748427672955975
20,1,Rumer Willis,8.0,,,0.10062893081761007,1006289.3081761007,10000000,percent,0,0.10062893081761007
20,1,Nastia Liukin,7.5,,,0.09433962264150944,943396.2264150945,10000000,percent,0,0.09433962264150944
20,1,Michael Sam,6.5,,,0.08176100628930817,817610.0628930817,10000000,percent,0,0.08176100628930817
20,1,Robert Herjavec,7.0,,,0.0880503144654088,880503.144654088,10000000,percent,0,0.0880503144654088
20,1,Charlotte McKinney,5.5,,,0.06918238993710692,691823.8993710692,10000000,percent,0,0.06918238993710692
20,1,Noah Galloway,6.5,,,0.08176100628930817,817610.0628930817,10000000,percent,0,0.08176100628930817
20,1,Redfoo,5.5,,,0.06918238993710692,691823.8993710692,10000000,percent,0,0.06918238993710692
20,1,Patti LaBelle,6.25,,,0.07861635220125786,786163.5220125786,10000000,percent,0,0.07861635220125786
20,1,Chris Soules,6.5,,,0.08176100628930817,817610.0628930817,10000000,percent,0,0.08176100628930817
20,2,Suzanne Somers,7.0,,,0.09143306261461881,914330.6261461881,10000000,percent,0,0.08069164265129683
20,2,Willow Shields,8.0,,,0.08278752947340844,827875.2947340844,10000000,percent,0,0.09221902017291066
20,2,Riker Lynch,8.0,,,0.08278752947340844,827875.2947340844,10000000,percent,0,0.09221902017291066
20,2,Rumer Willis,8.0,,,0.08278752947340844,827875.2947340844,10000000,percent,0,0.09221902017291066
20,2,Nastia Liukin,8.5,,,0.08278752947340844,827875.2947340844,10000000,percent,0,0.09798270893371758
20,2,Michael Sam,7.0,,,0.09143306261461881,914330.6261461881,10000000,percent,0,0.08069164265129683
20,2,Robert Herjavec,7.0,,,0.09143306261461881,914330.6261461881,10000000,percent,0,0.08069164265129683
20,2,Charlotte McKinney,6.5,,,0.09719675137542573,971967.5137542574,10000000,percent,0,0.07492795389048991
20,2,Noah Galloway,6.75,,,0.09431490699502226,943149.0699502226,10000000,percent,0,0.07780979827089338
20,2,Redfoo,7.75,,,0.0,0.0,10000000,percent,1,0.0893371757925072
20,2,Patti LaBelle,7.0,,,0.09143306261461881,914330.6261461881,10000000,percent,0,0.08069164265129683
20,2,Chris Soules,5.25,,,0.11160597327744301,1116059.7327744302,10000000,percent,0,0.06051873198847262
20,3,Suzanne Somers,6.25,,,0.1,1000000.0,10000000,percent,0,0.07987220447284345
20,3,Willow Shields,8.0,,,0.1,1000000.0,10000000,percent,0,0.10223642172523961
20,3,Riker Lynch,8.5,,,0.1,1000000.0,10000000,percent,0,0.10862619808306709
20,3,Rumer Willis,8.25,,,0.1,1000000.0,10000000,percent,0,0.10543130990415335
20,3,Nastia Liukin,8.5,,,0.1,1000000.0,10000000,percent,0,0.10862619808306709
20,3,Michael Sam,6.0,,,0.1,1000000.0,10000000,percent,0,0.07667731629392971
20,3,Robert Herjavec,7.25,,,0.1,1000000.0,10000000,percent,0,0.0926517571884984
20,3,Charlotte McKinney,5.5,,,0.0,0.0,10000000,percent,1,0.07028753993610223
20,3,Noah Galloway,7.5,,,0.1,1000000.0,10000000,percent,0,0.09584664536741214
20,3,Patti LaBelle,5.5,,,0.1,1000000.0,10000000,percent,0,0.07028753993610223
20,3,Chris Soules,7.0,,,0.1,1000000.0,10000000,percent,0,0.08945686900958466
20,4,Suzanne Somers,7.0,,,0.11555555555555556,1155555.5555555557,10000000,percent,0,0.08615384615384615
20,4,Willow Shields,9.75,,,0.1094017094017094,1094017.094017094,10000000,percent,0,0.12
20,4,Riker Lynch,8.5,,,0.1094017094017094,1094017.094017094,10000000,percent,0,0.10461538461538461
20,4,Rumer Willis,8.75,,,0.1094017094017094,1094017.094017094,10000000,percent,0,0.1076923076923077
20,4,Nastia Liukin,9.0,,,0.1094017094017094,1094017.094017094,10000000,percent,0,0.11076923076923077
20,4,Michael Sam,7.5,,,0.0,0.0,10000000,percent,1,0.09230769230769231
20,4,Robert Herjavec,8.5,,,0.1094017094017094,1094017.094017094,10000000,percent,0,0.10461538461538461
20,4,Noah Galloway,8.0,,,0.1094017094017094,1094017.094017094,10000000,percent,0,0.09846153846153846
20,4,Patti LaBelle,7.5,,,0.1094017094017094,1094017.094017094,10000000,percent,0,0.09230769230769231
20,4,Chris Soules,6.75,,,0.11863247863247864,1186324.7863247865,10000000,percent,0,0.08307692307692308
20,5,Suzanne Somers,7.0,,,0.0,0.0,10000000,percent,1,0.0989399293286219
20,5,Willow Shields,8.5,,,0.12234982332155478,1223498.2332155479,10000000,percent,0,0.12014134275618374
20,5,Riker Lynch,9.5,,,0.12234982332155478,1223498.2332155479,10000000,percent,0,0.13427561837455831
20,5,Rumer Willis,9.75,,,0.12234982332155478,1223498.2332155479,10000000,percent,0,0.13780918727915195
20,5,Nastia Liukin,9.5,,,0.12234982332155478,1223498.2332155479,10000000,percent,0,0.13427561837455831
20,5,Robert Herjavec,6.0,,,0.13648409893992933,1364840.9893992932,10000000,percent,0,0.08480565371024736
20,5,Noah Galloway,7.0,,,0.12234982332155478,1223498.2332155479,10000000,percent,0,0.0989399293286219
20,5,Patti LaBelle,6.75,,,0.12588339222614842,1258833.9222614842,10000000,percent,0,0.09540636042402827
20,5,Chris Soules,6.75,,,0.12588339222614842,1258833.9222614842,10000000,percent,0,0.09540636042402827
20,6,Willow Shields,9.125,,,0.1426047450782433,1426047.4507824332,10000000,percent,0,0.12897526501766785
20,6,Riker Lynch,9.5,,,0.1426047450782433,1426047.4507824332,10000000,percent,0,0.13427561837455831
20,6,Rumer Willis,8.875,,,0.1426047450782433,1426047.4507824332,10000000,percent,0,0.1254416961130742
20,6,Nastia Liukin,9.125,,,0.1426047450782433,1426047.4507824332,10000000,percent,0,0.12897526501766785
20,6,Robert Herjavec,8.375,,,0.1443715295305401,1443715.295305401,10000000,percent,0,0.11837455830388692
20,6,Noah Galloway,8.5,,,0.1426047450782433,1426047.4507824332,10000000,percent,0,0.12014134275618374
20,6,Patti LaBelle,8.5,,,0.0,0.0,10000000,percent,1,0.12014134275618374
20,6,Chris Soules,8.75,,,0.1426047450782433,1426047.4507824332,10000000,percent,0,0.12367491166077739
20,7,Willow Shields,9.75,,,0.0,0.0,10000000,percent,1,0.15354330708661418
20,7,Riker Lynch,9.25,,,0.16076115485564305,1607611.5485564305,10000000,percent,0,0.14566929133858267
